,,,,,,,,,,,
Loan Id,Quarters,Years,Segment of Loan,Lender Name,Type of Loan,Original Loan size,Outstanding loan amount,Borrower Age,Borrower Income,New to Credit (Y /N),Gender
NBFCIN0001681,Q4,FY20,Microfinance,NBFC,Microfinance Loan,9090,3304,53,446352,N,M
NBFCIN000913,Q4,FY19,Microfinance,NBFC,Microfinance Loan,10600,2727,31,1033236,Y,M
NBFCIN000302,Q4,FY21,Microfinance,NBFC,Microfinance Loan,14980,5698,27,963342,N,F
NBFCIN0001942,Q4,FY20,Microfinance,NBFC,Microfinance Loan,18190,6171,42,732957,N,M
NBFCIN0002029,Q4,FY19,Microfinance,NBFC,Microfinance Loan,18020,4635,53,547180,N,M
NBFCIN0001899,Q4,FY20,Microfinance,NBFC,Microfinance Loan,19800,6487,31,682080,N,M
NBFCIN000460,Q4,FY21,Microfinance,NBFC,Microfinance Loan,28080,9207,52,728777,N,M
NBFCIN000784,Q4,FY19,Microfinance,NBFC,Microfinance Loan,28890,8621,38,657470,Y,F
NBFCIN0001405,Q4,FY19,Microfinance,NBFC,Microfinance Loan,33330,11253,40,673260,N,M
NBFCIN0001546,Q4,FY21,Microfinance,NBFC,Microfinance Loan,44880,11770,54,660939,N,M
NBFCIN0002360,Q4,FY21,Microfinance,NBFC,Microfinance Loan,47470,13451,32,593632,N,F
NBFCIN0001090V,Q4,FY21,Microfinance,NBFC,Microfinance Loan,58140,18969,27,544170,N,M
NBFCIN000986,Q4,FY19,Microfinance,NBFC,Microfinance Loan,76680,25538,48,633780,N,M
NBFCIN0001753,Q4,FY21,Microfinance,NBFC,Microfinance Loan,112200,28111,38,844663,N,M
PVT00MICRO56,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,7700,2839,40,300090,Y,F
PVT00MICRO73,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,10700,4992,52,520150,N,M
PVT00MICRO71O,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,3180,999,32,558112,N,F
PVT00MICRO81,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,5100,2080,37,523744,Y,M
PVT00MICRO18,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,6360,2727,57,846248,N,M
PVT00MICRO8,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,6300,2019,48,648099,N,F
PVT00MICRO21,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,6060,2371,47,1030744,N,F
PVT00MICRO45G,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,6300,2092,29,622856,N,M
PVT00MICRO88,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,6420,2121,55,402990,N,F
PVT00MICRO45,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,6240,2073,27,773220,N,M
PVT00MICRO26,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,7630,3402,26,462240,Y,M
PVT00MICRO30,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,7280,3284,37,681804,Y,F
PVT00MICRO85,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,7210,2307,38,472264,Y,M
PVT00MICRO7,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,9720,3522,44,279510,N,M
PVT00MICRO95,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,10200,3848,24,307020,N,M
PVT00MICRO23,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,10800,4182,30,816270,N,M
PVT00MICRO32O,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,10100,4429,54,435820,N,M
PVT00MICROV616,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,24840,8595,65,429114,N,F
PVT00MICROV893,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,23230,8022,40,590784,N,M
PVT00MICROV327,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,26780,9737,47,375768,N,M
PVT00MICROV703,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,27300,12402,38,504561,N,M
PVT00MICROV1492,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,29400,10186,53,1108140,N,M
PVT00MICROV305,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,43870,15497,50,594872,Y,M
PVT00MICROV1769,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,94160,32313,43,617540,Y,M
PSUIN300146MICRO016456,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,7350,3454,37,417960,N,F
PSUIN300214MICRO0149759,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,8160,3937,36,829132,N,M
PSUIN300339MICRO0132580,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,4360,1568,44,819315,N,M
PSUIN300302MICRO0112950,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,5050,2028,25,386360,N,F
PSUIN300299MICRO0142026,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,5200,2171,48,706644,N,M
PSUIN300273MICRO0145584,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,5450,2268,53,953208,N,F
PSUIN300388MICRO0140883,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,6240,2484,52,801632,N,M
PSUIN300404MICRO012183,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,6360,2302,52,983972,Y,M
PSUIN300407MICRO017460,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,6180,2760,23,473688,N,M
PSUIN300238MICRO0134150,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,6480,2332,39,546209,Y,F
PSUIN300127MICRO0117480,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,6540,2898,53,782620,N,F
PSUIN30085MICRO0123927,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,6240,2889,54,1026630,Y,M
PSUIN300162MICRO0130682,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,6060,2995,37,492660,N,M
PSUIN300324MICRO0112830,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,7210,2374,54,567635,Y,M
PSUIN300460MICRO0127016,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,7350,3024,31,248050,N,M
PSUIN300136MICRO012028,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,7350,2403,34,724404,N,M
PSUIN300369MICRO0121237,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,7700,2356,44,456805,N,M
PSUIN300161MICRO0121616,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,7070,2262,50,385840,N,M
PSUIN30078MICRO013216,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,8160,2856,42,770700,N,M
PSUIN300392MICRO0147083,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,8800,3328,47,412347,Y,M
PSUIN300181MICRO0131302,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,8720,3543,45,585183,N,M
PSUIN300429MICRO0120773,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,8080,2747,36,487918,N,F
PSUIN300277MICRO0121003,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,9900,4252,29,992154,N,M
PSUIN300111MICRO0115926,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,9540,3591,29,635391,Y,M
PSUIN300147MICRO0126269,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,9720,4102,48,799040,Y,M
PSUIN300377MICRO0142468,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,14170,5054,40,255732,N,F
PSUIN30042MICRO0113851,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,23460,9936,53,677417,N,F
PSUIN300345MICRO0143192,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,26260,11086,38,575532,N,F
PSUIN300188MICRO0141695,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,29160,12771,55,639252,Y,M
PSUIN300245MICRO0126646,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,38880,12726,52,706536,N,F
PSUIN300247MICRO0133121,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,41410,17876,51,437647,N,M
PSUIN30075MICRO01594,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,42840,16178,33,717970,Y,M
PSUIN300291MICRO0145266,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,54000,21715,57,297648,N,M
PSUIN300244MICRO0136568,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,55640,23805,33,778960,N,F
PSUIN300404MICRO014554,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,60480,19992,55,565600,Y,M
PSUIN30071MICRO018080,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,60180,24013,50,573480,Y,M
PSUIN300358MICRO0136269,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,61200,24720,31,787800,N,M
PSUIN300341MICRO0145701,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,85680,34944,27,793800,N,F
PSUIN300216MICRO0130291,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,92020,37719,29,451500,N,M
PSUIN300242MICRO0139943,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,111180,43556,29,686700,N,M
NBFCIN163AUTO35553,Q4,FY19,Retail,NBFC,Auto Loans,284544,71573,53,2610144,N,M
NBFCIN236AUTO13752,Q4,FY21,Retail,NBFC,Auto Loans,184206,185912,46,2635182,N,F
IC0035AUL5908,Q4,FY21,Retail,PVT Bank,Auto Loans,393524,393524,23,6013203,N,M
PSUNAUTO294LOA7205,Q4,FY21,Retail,PSU Bank,Auto Loans,271836,120413,51,1615914,Y,M
PSUNAUTO356LOA29784,Q4,FY20,Retail,PSU Bank,Auto Loans,256742,149622,56,559240,Y,M
PSUNAUTO12LOA32306,Q4,FY20,Retail,PSU Bank,Auto Loans,134258,46455,30,1640931,N,F
PSUNAUTO106LOA17633,Q4,FY19,Retail,PSU Bank,Auto Loans,412403,191067,37,1573944,N,M
PVTN6CCL11349,Q4,FY19,Retail,PVT Bank,Credit Card,6206,3593,30,484282,Y,F
PSUN19CC12061,Q4,FY19,Retail,PSU Bank,Credit Card,12915,7221,54,463809,Y,M
PVTN78CCL9561,Q4,FY21,Retail,PVT Bank,Credit Card,13184,6789,54,413100,Y,M
NBFCINCCL30AA020981,Q4,FY21,Retail,NBFC,Credit Card,15450,6678,31,334672,N,M
NBFCINCCL30AA019866,Q4,FY20,Retail,NBFC,Credit Card,17280,8812,60,353269,Y,F
PVTN52CCL11965,Q4,FY19,Retail,PVT Bank,Credit Card,21924,11077,39,538745,N,M
NBFCINCCL30AA021250,Q4,FY20,Retail,NBFC,Credit Card,21624,11538,32,397650,Y,M
PVTN26CCL1410,Q4,FY19,Retail,PVT Bank,Credit Card,22672,9426,37,401677,Y,M
PVTN84CCL251,Q4,FY19,Retail,PVT Bank,Credit Card,21210,8080,36,527310,N,F
PSUN62CC1834,Q4,FY19,Retail,PSU Bank,Credit Card,25830,9721,41,491150,N,M
PVTN10CCL10365,Q4,FY19,Retail,PVT Bank,Credit Card,27500,10165,55,510992,Y,M
PSUN74CC4769,Q4,FY20,Retail,PSU Bank,Credit Card,25750,16537,24,615230,N,M
NBFCINCCL30AA05184,Q4,FY21,Retail,NBFC,Credit Card,27071,13788,43,411094,Y,M
NBFCINCCL30AA016441,Q4,FY20,Retail,NBFC,Credit Card,28667,14635,51,396435,Y,M
PVTN70CCL3828,Q4,FY21,Retail,PVT Bank,Credit Card,27615,18178,44,420463,N,M
PVTN74CCL4116,Q4,FY19,Retail,PVT Bank,Credit Card,29150,11686,57,504899,Y,M
NBFCINCCL30AA04200,Q4,FY20,Retail,NBFC,Credit Card,27913,12839,43,400786,N,M
PSUN31CC8531,Q4,FY21,Retail,PSU Bank,Credit Card,28600,16830,35,482967,N,M
PSUN90CC3506,Q4,FY21,Retail,PSU Bank,Credit Card,28381,13339,55,264543,Y,M
PVTN42CCL12354,Q4,FY21,Retail,PVT Bank,Credit Card,30634,12285,29,547332,N,M
PVTN60CCL11486,Q4,FY20,Retail,PVT Bank,Credit Card,29795,11575,38,213211,Y,M
PVTN4CCL2970,Q4,FY20,Retail,PVT Bank,Credit Card,33264,12307,57,440960,N,M
PVTN89CCL9331,Q4,FY21,Retail,PVT Bank,Credit Card,31209,10104,46,372198,Y,F
NBFCINCCL30AA08401,Q4,FY19,Retail,NBFC,Credit Card,33814,17570,58,569634,N,F
PVTN16CCL11239,Q4,FY20,Retail,PVT Bank,Credit Card,35534,19899,56,325801,N,M
NBFCINCCL30AA09182,Q4,FY20,Retail,NBFC,Credit Card,33027,19816,48,465004,N,M
PVTN17CCL7538,Q4,FY19,Retail,PVT Bank,Credit Card,33456,21648,26,292896,N,M
PVTN72CCL9286,Q4,FY20,Retail,PVT Bank,Credit Card,35310,13543,47,575208,Y,M
NBFCINCCL30AA08882,Q4,FY19,Retail,NBFC,Credit Card,35175,13510,24,235561,N,F
PSUN82CC6696,Q4,FY20,Retail,PSU Bank,Credit Card,35828,10444,43,371178,N,F
PVTN50CCL400,Q4,FY19,Retail,PVT Bank,Credit Card,34884,11398,53,400680,N,M
PSUN16CC6885,Q4,FY20,Retail,PSU Bank,Credit Card,36358,14680,50,596992,N,F
PVTN80CCL10232,Q4,FY19,Retail,PVT Bank,Credit Card,36608,20335,52,424980,Y,F
PSUN26CC1722,Q4,FY21,Retail,PSU Bank,Credit Card,38448,13567,42,389130,Y,M
PVTN44CCL4973,Q4,FY19,Retail,PVT Bank,Credit Card,38948,22422,46,573248,Y,M
PVTN95CCL11189,Q4,FY21,Retail,PVT Bank,Credit Card,37492,23761,39,448238,Y,M
PSUN7CC4268,Q4,FY21,Retail,PSU Bank,Credit Card,38272,17097,33,628430,N,M
PVTN74CCL5111,Q4,FY21,Retail,PVT Bank,Credit Card,38955,12306,43,672105,Y,M
PVTN36CCL12233,Q4,FY20,Retail,PVT Bank,Credit Card,39585,15042,41,605578,N,F
PVTN8CCL5382,Q4,FY21,Retail,PVT Bank,Credit Card,41202,22249,58,605394,N,M
PVTN59CCL4137,Q4,FY20,Retail,PVT Bank,Credit Card,41690,15004,29,659556,N,M
PVTN18CCL9886,Q4,FY20,Retail,PVT Bank,Credit Card,38760,21546,48,617814,N,F
PVTN28CCL7925,Q4,FY21,Retail,PVT Bank,Credit Card,40005,14401,45,591323,N,F
PSUN19CC7589,Q4,FY21,Retail,PSU Bank,Credit Card,41256,13236,37,661260,Y,M
PSUN4CC10406,Q4,FY21,Retail,PSU Bank,Credit Card,39449,25645,48,618018,N,F
NBFCINCCL30AA01280,Q4,FY21,Retail,NBFC,Credit Card,39678,21608,29,704970,N,F
PVTN70CCL3494,Q4,FY19,Retail,PVT Bank,Credit Card,42012,12661,53,617283,N,M
NBFCINCCL30AA017203,Q4,FY20,Retail,NBFC,Credit Card,41303,21024,23,616032,N,M
PSUN16CC3100,Q4,FY20,Retail,PSU Bank,Credit Card,41715,13498,55,666644,N,M
PVTN59CCL9807,Q4,FY20,Retail,PVT Bank,Credit Card,43848,21741,54,667588,Y,F
PVTN85CCL6462,Q4,FY19,Retail,PVT Bank,Credit Card,44720,27145,42,655560,N,M
PSUN34CC4501,Q4,FY20,Retail,PSU Bank,Credit Card,46322,31245,27,618995,Y,M
NBFCINCCL30AA0871,Q4,FY19,Retail,NBFC,Credit Card,48620,26860,40,645498,N,F
PVTN68CCL12271,Q4,FY21,Retail,PVT Bank,Credit Card,46072,28839,48,593775,N,M
PVTN13CCL9067,Q4,FY20,Retail,PVT Bank,Credit Card,49170,21634,39,616512,Y,F
NBFCINCCL30AA021609,Q4,FY21,Retail,NBFC,Credit Card,49830,24262,26,610172,N,M
PVTN9CCL5020,Q4,FY19,Retail,PVT Bank,Credit Card,50328,27680,31,667270,N,F
PVTN67CCL11344,Q4,FY21,Retail,PVT Bank,Credit Card,51039,31644,42,588542,N,M
NBFCINCCL30AA0526,Q4,FY19,Retail,NBFC,Credit Card,48858,17426,47,595092,Y,M
PVTN9CCL7731,Q4,FY21,Retail,PVT Bank,Credit Card,56052,28321,49,630656,N,M
NBFCIN29TWL7981,Q4,FY21,Retail,NBFC,Two-Wheeler Loan,37740,23169,51,1461780,N,M
NBFCIN271TWL2797,Q4,FY21,Retail,NBFC,Two-Wheeler Loan,147150,95944,48,425544,N,M
NBFCIN187TWL289,Q4,FY21,Retail,NBFC,Two-Wheeler Loan,55080,36689,38,965196,N,M
NBFCIN327TWL4462,Q4,FY21,Retail,NBFC,Two-Wheeler Loan,41410,22775,44,1256200,N,M
NBFCIN412TWL3054,Q4,FY20,Retail,NBFC,Two-Wheeler Loan,67100,39198,41,456456,N,M
NBFCIN177TWL10299,Q4,FY21,Retail,NBFC,Two-Wheeler Loan,70040,47382,23,865266,Y,M
NBFCIN367TWL11083,Q4,FY20,Retail,NBFC,Two-Wheeler Loan,57200,37128,32,1443508,N,M
NBFCIN129TWL11334,Q4,FY19,Retail,NBFC,Two-Wheeler Loan,90720,56095,37,884832,Y,F
NBFCIN376TWL6239,Q4,FY21,Retail,NBFC,Two-Wheeler Loan,69680,41406,43,566892,Y,M
NBFCIN5TWL160,Q4,FY19,Retail,NBFC,Two-Wheeler Loan,61600,41344,45,695415,N,F
IC0700TWL25K,Q4,FY19,Retail,NBFC,Two-Wheeler Loan,55120,35490,31,934956,Y,M
PVTN146TWL4564,Q4,FY20,Retail,PVT Bank,Two-Wheeler Loan,48410,15087,48,307584,N,F
PVTN149TWL1793,Q4,FY21,Retail,PVT Bank,Two-Wheeler Loan,70400,19673,39,660539,N,F
PVTN15TWL9179,Q4,FY19,Retail,PVT Bank,Two-Wheeler Loan,85490,34635,39,416120,N,M
PVTN177TWL4967,Q4,FY20,Retail,PVT Bank,Two-Wheeler Loan,60600,20988,32,568344,Y,F
PVTN240TWL12497,Q4,FY19,Retail,PVT Bank,Two-Wheeler Loan,36040,10281,31,271887,Y,M
PVTN246TWL10512,Q4,FY21,Retail,PVT Bank,Two-Wheeler Loan,151980,48961,37,856902,N,M
PVTN257TWL260,Q4,FY19,Retail,PVT Bank,Two-Wheeler Loan,69760,23520,37,672880,Y,F
PVTN272TWL10398,Q4,FY21,Retail,PVT Bank,Two-Wheeler Loan,82680,30825,32,706248,N,F
PVTN313TWL1083,Q4,FY20,Retail,PVT Bank,Two-Wheeler Loan,17850,5929,49,434376,N,F
PVTN364TWL1537,Q4,FY19,Retail,PVT Bank,Two-Wheeler Loan,62060,21889,32,849640,N,M
PVTN42TWL12098,Q4,FY19,Retail,PVT Bank,Two-Wheeler Loan,73500,23100,33,873337,N,M
PVTN438TWL8353,Q4,FY21,Retail,PVT Bank,Two-Wheeler Loan,41820,15498,28,584868,Y,M
PVTN446TWL4976,Q4,FY21,Retail,PVT Bank,Two-Wheeler Loan,73840,26071,55,600075,Y,M
PVTN50TWL3821,Q4,FY20,Retail,PVT Bank,Two-Wheeler Loan,44280,14206,39,554265,N,M
PSUIN149TWL10699,Q4,FY20,Retail,PSU Bank,Two-Wheeler Loan,95790,36046,49,1013256,Y,M
PSUIN229TWL1168,Q4,FY20,Retail,PSU Bank,Two-Wheeler Loan,64480,19344,34,222480,N,M
NBFCIN000COML83,Q1,FY19,Commercial,NBFC,Commercial Loan,12292800,4176400,24,4476825,N,M
NBFCIN000COML84,Q1,FY19,Commercial,NBFC,Commercial Loan,14861700,5001080,40,11570895,N,M
NBFCIN000COML98,Q1,FY21,Commercial,NBFC,Commercial Loan,148919680,77323680,54,56381850,Y,M
PSUIN300392MICRO0130031,Q1,FY20,Commercial,PSU Bank,Commercial Loan,163465120,85700160,44,63084840,N,M
PSUIN300387MICRO0131618,Q1,FY19,Commercial,PSU Bank,Commercial Loan,8288700,4065410,55,3049057,N,M
PSUIN300454MICRO0126133,Q1,FY19,Commercial,PSU Bank,Commercial Loan,15359400,3042900,48,7534800,N,M
PVT00MICROV1933,Q1,FY21,Microfinance,PVT Bank,Microfinance Loan,89100,32011,46,850500,N,M
PSUIN300382MICRO0135266,Q1,FY21,Microfinance,PSU Bank,Microfinance Loan,5400,2222,27,36400,Y,M
PSUIN30015MICRO0142662,Q1,FY21,Microfinance,PSU Bank,Microfinance Loan,39900,16982,42,715155,N,M
PSUIN300231MICRO0140463,Q1,FY20,Microfinance,PSU Bank,Microfinance Loan,56710,24252,34,557370,N,M
PSUIN300219MICRO0128020,Q1,FY21,Microfinance,PSU Bank,Microfinance Loan,68480,29286,37,686155,N,F
PSUIN300301MICRO0111920,Q1,FY20,Microfinance,PSU Bank,Microfinance Loan,140080,50456,45,627414,Y,M
NBFCIN0001166,Q1,FY19,Microfinance,NBFC,Microfinance Loan,7420,2570,30,356292,Y,M
NBFCIN000101,Q1,FY19,Microfinance,NBFC,Microfinance Loan,7420,2156,53,474668,N,M
NBFCIN000633,Q1,FY19,Microfinance,NBFC,Microfinance Loan,66000,17004,33,419934,Y,M
PVT00MICRO43,Q1,FY19,Microfinance,PVT Bank,Microfinance Loan,7350,3427,29,786968,N,M
PVT00MICRO71,Q1,FY21,Microfinance,PVT Bank,Microfinance Loan,9450,4414,55,1163718,N,F
PVT00MICROV210,Q1,FY20,Microfinance,PVT Bank,Microfinance Loan,29430,13362,33,850410,Y,M
PVT00MICROV1212,Q1,FY21,Microfinance,PVT Bank,Microfinance Loan,58860,23328,51,541420,N,M
PVT00MICROV2434,Q1,FY21,Microfinance,PVT Bank,Microfinance Loan,103000,43460,36,378346,N,M
PVT00MICROV562,Q1,FY19,Microfinance,PVT Bank,Microfinance Loan,127920,46051,27,866250,N,M
PSUIN300370MICRO0131752,Q1,FY20,Microfinance,PSU Bank,Microfinance Loan,6060,3030,35,1055447,N,M
NBFCIN415AUTO37686,Q1,FY21,Retail,NBFC,Auto Loans,302906,323492,47,2470305,N,M
IC00455AUL35206,Q1,FY19,Retail,PVT Bank,Auto Loans,286704,265852,28,1063411,N,M
PSUNAUTO259LOA31440,Q1,FY20,Retail,PSU Bank,Auto Loans,204048,103109,60,2079792,N,M
NBFCIN010CCL13A,Q1,FY19,Retail,NBFC,Credit Card,21255,5873,44,275124,Y,M
NBFCINCC3000AB8466,Q1,FY19,Retail,NBFC,Credit Card,20437,7078,35,283296,Y,M
NBFCIN010CCL94,Q1,FY21,Retail,NBFC,Credit Card,10800,4824,45,322080,N,M
PVTN53CCL11428,Q1,FY21,Retail,PVT Bank,Credit Card,20274,12452,28,429936,N,F
PVTN30CCL11724,Q1,FY21,Retail,PVT Bank,Credit Card,25970,10812,57,450120,N,M
PVTN12CCL6132,Q1,FY19,Retail,PVT Bank,Credit Card,6240,1607,51,431364,N,M
PVTN56CCL7358,Q1,FY19,Retail,PVT Bank,Credit Card,20628,8646,46,469920,N,M
PVTN4CCL8358,Q1,FY21,Retail,PVT Bank,Credit Card,38841,8004,45,435744,N,M
PVTN94CCL3300,Q1,FY20,Retail,PVT Bank,Credit Card,33558,23523,49,444288,N,M
PSUN40CC7759,Q1,FY20,Retail,PSU Bank,Credit Card,17914,6012,43,836772,Y,F
PSUN12CC3086,Q1,FY19,Retail,PSU Bank,Credit Card,61711,14046,29,907752,N,M
PSUN46CC161,Q1,FY19,Retail,PSU Bank,Credit Card,43264,16469,50,849612,N,M
NBFCIN130TWL3753,Q1,FY21,Retail,NBFC,Two-Wheeler Loan,37450,20776,46,926299,Y,F
NBFCIN170TWL8707,Q1,FY21,Retail,NBFC,Two-Wheeler Loan,115560,66096,31,505000,Y,F
NBFCIN244TWL3815,Q1,FY20,Retail,NBFC,Two-Wheeler Loan,86110,59171,50,705012,Y,M
NBFCIN26TWL7611,Q1,FY20,Retail,NBFC,Two-Wheeler Loan,66950,38831,52,646986,N,M
NBFCIN296TWL2190,Q1,FY21,Retail,NBFC,Two-Wheeler Loan,59360,39412,37,1079568,N,M
NBFCIN351TWL4532,Q1,FY20,Retail,NBFC,Two-Wheeler Loan,60480,39916,39,1068200,Y,M
NBFCIN390TWL9221,Q1,FY20,Retail,NBFC,Two-Wheeler Loan,33920,21868,23,884835,Y,M
NBFCIN447TWL9883,Q1,FY20,Retail,NBFC,Two-Wheeler Loan,91910,56984,47,1045116,N,M
NBFCIN494TWL1865,Q1,FY20,Retail,NBFC,Two-Wheeler Loan,60320,40460,37,1155612,N,M
NBFCIN81TWL3205,Q1,FY19,Retail,NBFC,Two-Wheeler Loan,105060,61182,42,617312,Y,M
PVT202TWL11105,Q1,FY19,Retail,PVT Bank,Two-Wheeler Loan,64260,20764,47,445328,N,M
PVT39TWL10971,Q1,FY19,Retail,PVT Bank,Two-Wheeler Loan,23230,8935,36,810492,Y,M
PVT454TWL1665,Q1,FY21,Retail,PVT Bank,Two-Wheeler Loan,56680,15381,27,610890,N,F
NBFCIN000COML104,Q2,FY19,Commercial,NBFC,Commercial Loan,5319080,2559180,49,2069925,N,F
NBFCIN000COML355,Q2,FY19,Commercial,NBFC,Commercial Loan,7909040,3809400,34,3664280,Y,M
NBFCIN000COML378,Q2,FY21,Commercial,NBFC,Commercial Loan,11823240,3941080,35,4517370,N,F
NBFCIN000COML68,Q2,FY19,Commercial,NBFC,Commercial Loan,16283280,4270370,50,6405555,N,M
NBFCIN000COML87,Q2,FY20,Commercial,NBFC,Commercial Loan,18532800,3534960,42,12998700,N,M
PVT00COM85,Q2,FY19,Commercial,PVT Bank,Commercial Loan,8519130,2922420,38,3380771,Y,M
PVT00COM85,Q2,FY21,Commercial,PVT Bank,Commercial Loan,6212960,3196090,35,2464275,N,M
PVT00COM110,Q2,FY20,Commercial,PVT Bank,Commercial Loan,24709500,5184150,49,19622250,Y,M
PVT00COM166,Q2,FY19,Commercial,PVT Bank,Commercial Loan,18878600,3668860,49,9083100,N,M
PVT00COM185,Q2,FY19,Commercial,PVT Bank,Commercial Loan,6075680,3183890,50,3067050,Y,F
PVT00COM198,Q2,FY21,Commercial,PVT Bank,Commercial Loan,11532400,5451680,32,4206705,Y,M
PVT00COM54,Q2,FY19,Commercial,PVT Bank,Commercial Loan,13456950,4442100,37,10582650,Y,F
PSUIN300464MICRO0154,Q2,FY20,Commercial,PSU Bank,Commercial Loan,11009160,3565860,36,8412660,Y,M
PSUIN300285MICRO0130176,Q2,FY19,Commercial,PSU Bank,Commercial Loan,7835360,4030690,47,6046035,N,F
PSUIN300432MICRO0112667,Q2,FY20,Commercial,PSU Bank,Commercial Loan,12330680,2967430,37,6050100,N,M
PSUIN300299MICRO0137150,Q2,FY21,Commercial,PSU Bank,Commercial Loan,146305440,73842840,39,52276590,N,M
PSUIN300160MICRO0123229,Q2,FY20,Commercial,PSU Bank,Commercial Loan,17370600,3712540,39,9111050,N,M
PSUIN300472MICRO0128926,Q2,FY21,Commercial,PSU Bank,Commercial Loan,17270640,4656300,44,6730470,N,M
PSUIN300301MICRO0111435,Q2,FY21,Commercial,PSU Bank,Commercial Loan,423657000,88054200,32,320857875,N,M
PVT00MICROV2298,Q2,FY21,Microfinance,PVT Bank,Microfinance Loan,63220,21494,31,614800,N,M
PVT00MICROV1783,Q2,FY20,Microfinance,PVT Bank,Microfinance Loan,65400,29610,30,453600,N,F
PVT00MICROV488,Q2,FY19,Microfinance,PVT Bank,Microfinance Loan,82620,42768,43,765450,Y,M
PVT00MICROV1748,Q2,FY21,Microfinance,PVT Bank,Microfinance Loan,121540,42928,51,842520,Y,M
PSUIN300392MICRO0138651,Q2,FY19,Microfinance,PSU Bank,Microfinance Loan,5200,1666,47,32100,N,M
PSUIN300359MICRO0145380,Q2,FY19,Microfinance,PSU Bank,Microfinance Loan,6240,2224,49,66660,Y,F
PSUIN300161MICRO0133603,Q2,FY20,Microfinance,PSU Bank,Microfinance Loan,27270,11844,53,469248,N,M
PSUIN300288MICRO0116498,Q2,FY20,Microfinance,PSU Bank,Microfinance Loan,28620,10108,45,478764,N,F
PSUIN30025MICRO0114805,Q2,FY19,Microfinance,PSU Bank,Microfinance Loan,35700,16082,57,405680,Y,M
